# STSCI IR Throughput data from http://www.stsci.edu/hst/instrumentation/wfc3/performance/throughputs
# Downloaded 08/22/2019
# Wavelength (Angstrom) Throughput (0-1)
7999.0 0.0
8000.0 7.159748144067555e-05
8002.2001953125 6.328671506520155e-05
8010.0 6.831422075504536e-05
8020.0 7.47921889143622e-05
8030.0 8.130296795733241e-05
8040.0 8.783244182183789e-05
8050.0 9.43903064298981e-05
8052.2138671875 9.584588091529512e-05
8060.0 9.101682410317589e-05
8070.0 8.479091319488781e-05
8080.0 7.853833002093449e-05
8090.0 7.22589707873715e-05
8100.0 6.595249983920182e-05
8102.2275390625 6.454405135993991e-05
8110.0 6.465519614957237e-05
8120.0 6.479832642453015e-05
8130.0 6.494183099444813e-05
8140.0 6.508560213071126e-05
8150.0 6.522952590085896e-05
8152.24072265625 6.526183777760782e-05
8160.0 6.0297954853721375e-05
8170.0 5.387630682173739e-05
8180.0 4.742715908914711e-05
8190.0 4.1030514289013453e-05
8200.0 3.458091731144771e-05
8202.25390625 3.311841028213283e-05
8210.0 3.8356774910791815e-05
8220.0 4.516507977553332e-05
8230.0 5.2025052366387963e-05
8240.0 5.88950696050682e-05
8250.0 6.580737901166785e-05
8252.267578125 6.738068105985826e-05
8260.0 6.754854236487678e-05
8270.0 6.776584886435713e-05
8280.0 6.798365393373555e-05
8290.0 6.820180845064502e-05
8300.0 6.842022964579186e-05
8302.28125 6.847013619616334e-05
8310.0 6.334026832835136e-05
8320.0 5.665696416171158e-05
8330.0 4.99313726898406e-05
8340.0 4.3163583069990564e-05
8350.0 3.635332063466095e-05
8352.294921875 3.4784444321802385e-05
8360.0 3.486629025982934e-05
8370.0 3.489863100265809e-05
8380.0 3.493090103822776e-05
8390.0 3.496322155909654e-05
8400.0 3.4995529184792984e-05
8402.30859375 3.500140313082455e-05
8410.0 4.041919183870961e-05
8420.0 4.747233352136069e-05
8430.0 5.453603198353507e-05
8440.0 6.161021909038757e-05
8450.0 6.869488664369769e-05
8452.322265625 7.034166418133029e-05
8460.0 6.49769091156044e-05
8470.0 5.798021427003106e-05
8480.0 5.097317595391491e-05
8490.0 4.395616397055404e-05
8500.0 3.692936830227344e-05
8502.3349609375 3.5292234433584755e-05
8510.0 4.075069290522577e-05
8520.0 4.789080184652117e-05
8530.0 5.505185531616972e-05
8540.0 6.223367683735439e-05
8550.0 6.935747410020368e-05
8552.3486328125 7.103123372476216e-05
8560.0 8.188499611298695e-05
8570.0 9.607781093317907e-05
8580.0 0.00011027922034129329
8590.0 0.00012448895909545978
8600.0 0.0001387066704416431
8602.3623046875 0.0001420611530839907
8610.0 0.00013845984481893324
8620.0 0.0001337431301182096
8630.0 0.00012902476174886843
8640.0 0.00012449625794603943
8650.0 0.00011995165721114554
8660.0 0.00011539077599930384
8670.0 0.00011081402349090044
8680.0 0.00010622127317418767
8690.0 0.00010161252863033015
8700.0 9.698788941227947e-05
8710.0 9.234717236879587e-05
8720.0 8.769075716156421e-05
8730.0 8.34097833972946e-05
8740.0 7.906988112674015e-05
8750.0 7.467068889476006e-05
8752.4033203125 7.360453948602689e-05
8760.0 7.957864082889943e-05
8770.0 8.752606626103159e-05
8780.0 9.556902126671996e-05
8790.0 0.00010370794544630103
8800.0 0.00011194338633068746
8810.0 0.00012010848420695704
8820.0 0.00012834808754694942
8830.0 0.00013666291076011857
8840.0 0.00014529758603359287
8850.0 0.00015403622595641317
8852.4296875 0.00015617521882706404
8860.0 0.00014506033671352655
8870.0 0.00013020422780096158
8880.0 0.00011514886420583693
8890.0 9.98933531980399e-05
8900.0 8.443622677756259e-05
8902.443359375 8.055116704530671e-05
8910.0 9.289209082706133e-05
8920.0 0.00010929210718412938
8930.0 0.00012587449387490792
8940.0 0.00014244514769031703
8950.0 0.0001590940835901504
8952.45703125 0.00016323003697792175
8960.0 0.0001574619017979669
8970.0 0.00014964615787628642
8980.0 0.00014190994649600257
8990.0 0.00013401185319453313
9000.0 0.00012607468077248371
9002.470703125 0.0001240618231270151
9010.0 0.0001428251856548186
9020.0 0.00016764962523741224
9030.0 0.0001926419591707316
9040.0 0.0002176881112501972
9050.0 0.00024278676744496995
9052.484375 0.0002490821401777461
9060.0 0.00023069205303147633
9070.0 0.0002059747483134676
9080.0 0.00018135985298210587
9090.0 0.00015652360971127335
9100.0 0.00013163695064682116
9102.498046875 0.00012543829591177839
9110.0 0.0001130536145041362
9120.0 9.641058237985257e-05
9130.0 7.979870639273316e-05
9140.0 6.307059961752323e-05
9150.0 4.634480733010976e-05
9152.5107421875 4.212642422835022e-05
9160.0 4.847630966103997e-05
9170.0 5.701954881091239e-05
9180.0 6.554183908477855e-05
9190.0 7.414579719421521e-05
9200.0 8.271496539233589e-05
9202.5244140625 8.488480721827487e-05
9210.0 0.00011036845609314532
9220.0 0.00014441571701259747
9230.0 0.000178646501197284
9240.0 0.00021297729286697705
9250.0 0.0002476104213050525
9252.5380859375 0.00025637062975395424
9260.0 0.00025664076800864104
9270.0 0.0002572198045539482
9280.0 0.00025758467286998016
9290.0 0.000258167442172823
9300.0 0.0002585351382825512
9302.5517578125 0.00025868465713915024
9310.0 0.0002398078459474332
9320.0 0.00021418449987453938
9330.0 0.00018864775278182108
9340.0 0.00016285883845677278
9350.0 0.00013711292526075443
9352.5654296875 0.00013046114202769837
9360.0 0.0001176574975162951
9370.0 0.00010047839997898839
9380.0 8.315135365405597e-05
9390.0 6.58312958699823e-05
9400.0 4.843332271271629e-05
9402.5791015625 4.391332593786837e-05
9410.0 4.392737286188191e-05
9420.0 4.3983326562267817e-05
9430.0 4.400217848939752e-05
9440.0 4.4082641566208494e-05
9450.0 4.4125864041914435e-05
9452.5927734375 4.414671157065244e-05
9460.0 6.385126652286545e-05
9470.0 9.053797318440641e-05
9480.0 0.00011722324645383163
9490.0 0.00014408238073306847
9500.0 0.00017103894099634306
9502.6064453125 0.000178034421454216
9510.0 0.0001781423759678015
9520.0 0.0001784383885186227
9530.0 0.00017858291519271373
9540.0 0.00017887791264320867
9550.0 0.00017917225427247695
9552.619140625 0.00017920936718130424
9560.0 0.00016608258554429687
9570.0 0.0001483980335670199
9580.0 0.00013065426626261172
9590.0 0.00011275599611316591
