# wave[microns] transmission[e/photon]
6.02860 0.000039941859
6.03440 0.000039971666
6.04020 0.000040001474
6.04600 0.000040031282
6.05180 0.000040061090
6.05760 0.000040090898
6.06340 0.000040120706
6.06920 0.000040150514
6.07500 0.000040180322
6.08080 0.000040210130
6.08660 0.000040239938
6.09240 0.000040269746
6.09820 0.000040299554
6.10400 0.000040329362
6.10980 0.000040359170
6.11560 0.000040388978
6.12140 0.000040418786
6.12720 0.000040448594
6.13300 0.000040478402
6.13880 0.000040508210
6.14460 0.000040538018
6.15040 0.000040567826
6.15620 0.000040597634
6.16200 0.000040627442
6.16780 0.000040657250
6.17360 0.000040687057
6.17940 0.000040716865
6.18520 0.000040746673
6.19100 0.000040776481
6.19680 0.000040806289
6.20260 0.000040836097
6.20840 0.000040865905
6.21420 0.000040895713
6.22000 0.000040925521
6.22580 0.000040955329
6.23160 0.000040985137
6.23740 0.000041014945
6.24320 0.000041044753
6.24900 0.000041074561
6.25480 0.000041104369
6.26060 0.000041134177
6.26640 0.000041163985
6.27220 0.000041193793
6.27800 0.000041223601
6.28380 0.000041253409
6.28960 0.000041283217
6.29540 0.000041313025
6.30120 0.000041342833
6.30700 0.000041372641
6.31280 0.000041402448
6.31860 0.000041432256
6.32440 0.000041462064
6.33020 0.000041491872
6.33600 0.000041521680
6.34180 0.000041551488
6.34760 0.000041581296
6.35340 0.000041611104
6.35920 0.000041640912
6.36500 0.000041670720
6.37080 0.000041700528
6.37660 0.000041730336
6.38240 0.000041760144
6.38820 0.000041789952
6.39400 0.000041819760
6.39980 0.000041849568
6.40560 0.000041879376
6.41140 0.000041909184
6.41720 0.000041938992
6.42300 0.000041968800
6.42880 0.000041998608
6.43460 0.000042028416
6.44040 0.000042058224
6.44620 0.000042088032
6.45200 0.000042117839
6.45780 0.000042147647
6.46360 0.000042177455
6.46940 0.000042207263
6.47520 0.000042237071
6.48100 0.000042266879
6.48680 0.000042296687
6.49260 0.000042326495
6.49840 0.000042356303
6.50420 0.000042344691
6.51000 0.000042317300
6.51580 0.000042289909
6.52160 0.000042262518
6.52740 0.000042235127
6.53320 0.000042207736
6.53900 0.000042180345
6.54480 0.000042152953
6.55060 0.000042125562
6.55640 0.000042098171
6.56220 0.000042070780
6.56800 0.000042043389
6.57380 0.000042015998
6.57960 0.000041988607
6.58540 0.000041961216
6.59120 0.000041933825
6.59700 0.000041906434
6.60280 0.000041879042
6.60860 0.000041851651
6.61440 0.000041824260
6.62020 0.000041796869
6.62600 0.000041769478
6.63180 0.000041742087
6.63760 0.000041714696
6.64340 0.000041687305
6.64920 0.000041659914
6.65500 0.000041632523
6.66080 0.000041605131
6.66660 0.000041577740
6.67240 0.000041550349
6.67820 0.000041522958
6.68400 0.000041495567
6.68980 0.000041468176
6.69560 0.000041440785
6.70140 0.000041413394
6.70720 0.000041386003
6.71300 0.000041358612
6.71880 0.000041331221
6.72460 0.000041303829
6.73040 0.000041276438
6.73620 0.000041249047
6.74200 0.000041221656
6.74780 0.000041194265
6.75360 0.000041166874
6.75940 0.000041139483
6.76520 0.000041112092
6.77100 0.000041084701
6.77680 0.000041057310
6.78260 0.000041029918
6.78840 0.000041002527
6.79420 0.000040975136
6.80000 0.000040947745
6.80580 0.000040920354
6.81160 0.000040892963
6.81740 0.000040865572
6.82320 0.000040838181
6.82900 0.000040810790
6.83480 0.000040783399
6.84060 0.000040756007
6.84640 0.000040728616
6.85220 0.000040701225
6.85800 0.000040673834
6.86380 0.000040646443
6.86960 0.000040619052
6.87540 0.000040591661
6.88120 0.000040564270
6.88700 0.000040536879
6.89280 0.000040509488
6.89860 0.000040482097
6.90440 0.000040454705
6.91020 0.000040427314
6.91600 0.000040399923
6.92180 0.000040372532
6.92760 0.000040345141
6.93340 0.000040317750
6.93920 0.000040290359
6.94500 0.000040262968
6.95080 0.000040235577
6.95660 0.000040208186
6.96240 0.000040180794
6.96820 0.000040153403
6.97400 0.000040126012
6.97980 0.000040098621
6.98560 0.000040071230
6.99140 0.000040043839
6.99720 0.000040016448
7.00300 0.000040011975
7.00880 0.000040028893
7.01460 0.000040045811
7.02040 0.000040062729
7.02620 0.000040079647
7.03200 0.000040096565
